fecha,cierre_martes,fuente_precio,open_interest,noncomm_long,noncomm_short,noncomm_spreads,comm_long,comm_short,nonrep_long,nonrep_short,mm_long,mm_short,mm_spreads,swap_long,swap_short,swap_spreads,prod_long,prod_short,other_long,other_short,other_spreads,conc_4_long,conc_4_short,conc_8_long,conc_8_short,traders_total,traders_noncomm_long,traders_noncomm_short
1993-05-04,356.15,spot,164403,65914,9316,8178,41121,121269,49190,25640,,,,,,,,,,,,12.3,26.1,18.6,32.4,148,66,20
1993-05-11,355.35,spot,167088,65778,11210,8110,41612,123213,51588,24555,,,,,,,,,,,,12.1,26.9,18.5,33.0,149,67,24
1993-05-18,367.8,spot,178417,73031,5758,8395,38596,137038,58395,27226,,,,,,,,,,,,11.8,29.0,20.0,37.1,144,75,12
1993-05-25,377.5,spot,174530,61808,8643,8670,41338,128913,62714,28304,,,,,,,,,,,,11.3,28.3,17.2,34.5,146,72,15
1993-06-01,377.35,spot,175145,61163,10146,10300,46439,126824,57243,27875,,,,,,,,,,,,12.3,28.2,17.5,34.1,151,70,22
1993-06-08,375.25,spot,171089,56205,9226,9743,49340,123911,55801,28209,,,,,,,,,,,,13.1,27.3,18.3,34.5,145,64,21
1993-06-15,365.35,spot,164461,49164,10595,9872,56725,114096,48700,29898,,,,,,,,,,,,15.5,24.7,21.8,29.8,138,54,23
1993-06-22,368.8,spot,167368,54439,11130,10460,53056,114832,49413,30946,,,,,,,,,,,,15.4,23.7,21.7,29.1,140,57,23
1993-06-29,375.35,spot,174697,60965,12036,10791,47144,123614,55797,28256,,,,,,,,,,,,15.7,26.7,20.4,33.1,152,69,20
1993-07-06,391.65,spot,199471,73775,17138,12745,48718,138294,64233,31294,,,,,,,,,,,,15.4,25.3,22.0,32.5,173,77,30
1993-07-13,392.45,spot,204057,76537,13336,13834,49761,143151,63925,33736,,,,,,,,,,,,15.1,27.8,23.0,36.6,148,65,22
1993-07-20,392.1,spot,204642,74337,9855,14117,51185,146683,65003,33987,,,,,,,,,,,,14.8,26.9,22.0,35.9,150,69,22
1993-07-27,392.35,spot,197704,69330,10481,12979,49019,140657,66376,33587,,,,,,,,,,,,16.4,26.5,23.0,34.2,142,60,24
1993-08-03,403.75,spot,206869,82076,12479,12848,37142,150213,74803,31329,,,,,,,,,,,,16.3,28.0,22.3,37.1,159,75,24
1993-08-10,380.35,spot,176847,55725,13359,13538,51696,116081,55888,33869,,,,,,,,,,,,19.4,21.2,25.7,29.1,133,47,29
1993-08-17,371.6,spot,172814,41868,12872,14559,60168,112831,56219,32552,,,,,,,,,,,,17.8,22.5,22.8,28.7,130,43,29
1993-08-24,373.65,spot,172556,44404,11738,14290,62404,118570,51458,27958,,,,,,,,,,,,19.2,24.5,24.5,31.0,132,49,27
1993-08-31,371.55,spot,175913,48894,12805,13770,63290,119754,49959,29584,,,,,,,,,,,,19.5,23.3,24.8,30.1,133,44,29
1993-09-07,354.8,spot,179032,45493,18741,13229,78805,114683,41505,32379,,,,,,,,,,,,19.9,21.0,28.6,27.2,138,38,39
1993-09-14,343.7,spot,171512,38360,17840,10438,80158,107192,42556,36042,,,,,,,,,,,,20.1,20.2,28.4,26.2,123,28,35
1993-09-21,354.75,spot,159931,32735,16165,10375,75554,103273,41267,30118,,,,,,,,,,,,18.1,22.6,27.0,29.3,122,30,31
1993-09-28,355.75,spot,154198,31272,15137,9882,72225,100288,40819,28891,,,,,,,,,,,,18.2,23.3,27.2,30.2,122,29,30
1993-10-05,353.8,spot,151216,29815,16588,9378,73281,95448,38742,29802,,,,,,,,,,,,18.8,21.0,27.7,26.8,115,28,30
1993-10-12,360.6,spot,151204,36607,10716,8764,60068,103903,45765,27821,,,,,,,,,,,,17.8,24.3,24.5,31.6,116,34,22
1993-10-19,366.4,spot,149633,37249,9111,8594,57287,106630,46503,25298,,,,,,,,,,,,17.7,26.0,24.3,33.7,118,39,19
1993-10-26,368.25,spot,154785,41405,10361,9626,56961,108815,46793,25983,,,,,,,,,,,,16.9,25.9,24.6,33.5,128,43,23
1993-11-02,363.0,spot,146843,37080,11946,9599,56427,97575,43737,27723,,,,,,,,,,,,17.5,24.5,25.4,31.9,117,35,22
1993-11-09,376.0,spot,154670,44920,13504,8338,48124,104921,53288,27907,,,,,,,,,,,,16.0,23.2,22.7,31.8,132,49,27
1993-11-16,375.0,spot,151618,41735,6983,8016,45116,109067,56751,27552,,,,,,,,,,,,14.6,26.1,19.2,36.3,118,48,12
1993-11-23,377.6,spot,154281,42924,7011,11238,45351,108417,54768,27615,,,,,,,,,,,,13.6,24.0,18.2,34.1,124,54,11
1993-11-30,370.9,spot,147175,35713,11162,12475,54605,97414,44382,26124,,,,,,,,,,,,16.2,22.2,21.2,29.7,119,45,14
1993-12-07,376.9,spot,142524,40747,8594,11936,41318,98989,48523,23005,,,,,,,,,,,,15.7,24.0,21.2,33.7,117,48,11
1993-12-14,387.0,spot,156428,52864,7980,12159,37153,110796,54252,25493,,,,,,,,,,,,13.7,25.0,18.6,34.4,141,70,11
1993-12-21,387.5,spot,159335,53916,8322,12158,38474,112882,54787,25973,,,,,,,,,,,,14.6,24.8,20.6,33.6,135,66,11
1993-12-28,384.95,spot,159847,54009,8224,12248,40212,113683,53378,25692,,,,,,,,,,,,15.1,25.2,21.1,33.7,128,62,10
1994-01-04,394.1,spot,170497,59294,9532,20268,31550,115035,59385,25662,,,,,,,,,,,,12.3,24.6,16.6,34.6,145,70,14
1994-01-11,385.45,spot,157271,50144,8811,16975,36364,99590,53788,31895,,,,,,,,,,,,14.1,18.7,18.7,29.7,128,58,13
1994-01-18,392.55,spot,159083,51621,6893,15900,32632,109092,58930,27198,,,,,,,,,,,,13.4,22.5,17.9,32.9,127,59,8
1994-01-25,382.0,spot,147945,38287,9784,9176,45607,97420,54875,31565,,,,,,,,,,,,13.6,17.6,18.0,27.1,115,42,14
1994-02-01,381.65,spot,134302,35258,14480,7312,42783,82628,48949,29882,,,,,,,,,,,,15.9,17.1,20.9,25.7,122,41,23
1994-02-08,380.55,spot,136106,34704,14233,7568,49322,86181,44512,28124,,,,,,,,,,,,18.4,17.8,23.2,27.6,131,44,25
1994-02-15,385.0,spot,140211,34398,13788,7273,52011,89918,46529,29232,,,,,,,,,,,,19.1,18.7,24.2,28.0,126,45,21
1994-02-22,379.4,spot,139965,30012,17832,7417,55220,85071,47316,29645,,,,,,,,,,,,19.5,17.6,24.5,26.6,126,36,31
1994-03-01,381.3,spot,148260,33205,25729,6460,59637,81717,48958,34354,,,,,,,,,,,,23.3,19.7,28.1,27.4,132,41,36
1994-03-08,376.1,spot,146116,28210,27146,5481,65989,79981,46436,33508,,,,,,,,,,,,23.3,19.8,28.3,26.0,130,33,38
1994-03-15,387.1,spot,142387,35954,15216,6853,49538,91010,50042,29308,,,,,,,,,,,,18.3,23.2,24.5,31.8,110,44,11
1994-03-22,389.15,spot,147001,37614,15374,7723,47872,96175,53792,27729,,,,,,,,,,,,17.2,23.7,22.2,33.5,115,48,11
1994-03-29,386.8,spot,147441,39949,16234,7580,44989,98182,54923,25445,,,,,,,,,,,,16.0,24.6,20.5,34.8,120,55,10
1994-04-05,384.75,spot,138683,35281,17876,8547,42664,89039,52191,23221,,,,,,,,,,,,17.4,26.7,20.5,34.7,115,46,13
1994-04-12,378.0,spot,140190,30231,27193,8618,53837,76023,47504,28356,,,,,,,,,,,,17.3,22.5,20.9,30.2,130,37,30
1994-04-19,373.1,spot,150065,25666,42487,9186,68830,64190,46383,34202,,,,,,,,,,,,18.6,18.4,24.1,23.8,134,35,44
1994-04-26,374.3,spot,149682,21360,48075,9300,74124,61806,44898,30501,,,,,,,,,,,,16.0,19.9,22.0,24.8,136,32,44
1994-05-03,375.1,spot,150507,23855,49230,6988,74892,61492,44772,32797,,,,,,,,,,,,18.3,20.9,25.8,25.7,139,35,48
1994-05-10,380.15,spot,142039,25958,34299,6075,63828,71306,46178,30359,,,,,,,,,,,,19.1,24.9,25.1,31.9,115,36,26
1994-05-17,382.55,spot,144784,30099,32281,7749,58995,75802,47941,28952,,,,,,,,,,,,17.2,25.6,23.5,33.4,116,39,25
1994-05-24,388.0,spot,154408,37509,29218,7872,60829,89041,48198,28277,,,,,,,,,,,,18.5,25.8,26.4,32.8,125,51,21
1994-05-31,387.6,spot,148143,45219,23705,6783,53859,92327,42282,25328,,,,,,,,,,,,16.7,26.8,23.4,33.9,123,51,17
1994-06-07,380.5,spot,136615,31353,25920,7108,58939,79078,39215,24509,,,,,,,,,,,,15.1,24.5,24.5,30.7,111,31,24
1994-06-14,383.8,spot,138822,33843,23618,7278,55774,81599,41927,26327,,,,,,,,,,,,15.2,23.5,22.5,29.8,109,34,17
1994-06-21,390.3,spot,161383,55391,21845,7373,45752,107129,52867,25036,,,,,,,,,,,,13.3,24.7,19.2,33.0,140,65,16
1994-06-28,386.55,spot,148851,39328,23394,9670,51710,89550,48143,26237,,,,,,,,,,,,13.5,21.3,18.6,28.2,124,45,18
1994-07-05,387.3,spot,146005,36631,23603,8720,51644,87620,49010,26062,,,,,,,,,,,,14.6,21.0,19.6,28.4,122,42,20
1994-07-12,386.3,spot,145019,32962,23307,8727,56076,87407,47254,25578,,,,,,,,,,,,15.0,21.4,21.1,28.8,116,36,20
1994-07-19,384.65,spot,153041,33006,22995,8738,68665,94952,42632,26356,,,,,,,,,,,,14.9,23.6,21.3,30.7,115,33,21
1994-07-26,386.2,spot,149109,34041,22650,7980,62897,92908,44191,25571,,,,,,,,,,,,15.4,21.5,22.1,28.4,114,30,22
1994-08-02,380.0,spot,145660,33034,37935,7563,65127,66527,39936,33635,,,,,,,,,,,,15.9,15.1,24.9,21.1,127,29,40
1994-08-09,378.65,spot,155058,32524,46074,9466,73031,65591,40037,33927,,,,,,,,,,,,16.0,14.3,24.8,20.6,134,35,42
1994-08-16,376.3,spot,160298,27649,45377,10458,79665,64758,42526,39705,,,,,,,,,,,,17.2,14.7,25.9,21.0,135,32,45
1994-08-23,381.35,spot,156684,30405,38306,9751,75417,73616,41111,35011,,,,,,,,,,,,17.1,15.7,26.5,22.5,134,38,35
1994-08-30,386.6,spot,156676,38628,23584,8304,65755,95446,43989,29342,,,,,,,,,,,,15.9,19.3,25.0,28.6,128,46,22
1994-09-06,387.6,spot,157364,40107,21267,9023,62716,99828,45518,27246,,,,,,,,,,,,16.4,20.0,24.3,29.6,134,50,16
1994-09-13,389.6,spot,159123,42907,11099,8863,57174,109582,50179,29579,,,,,,,,,,,,14.5,20.4,22.9,29.6,125,47,13
1994-09-20,393.9,spot,174646,58124,11079,8166,53595,129859,54761,25542,,,,,,,,,,,,13.6,22.1,21.8,33.3,138,60,12
1994-09-27,395.8,spot,184697,66886,8688,9938,53032,137926,54841,28145,,,,,,,,,,,,13.7,20.7,20.7,33.4,149,70,12
1994-10-04,392.45,spot,188054,66676,9236,9647,56367,141031,55364,28140,,,,,,,,,,,,13.9,23.4,21.1,35.3,145,70,12
1994-10-11,387.65,spot,164252,38255,10971,12277,64796,111155,48924,29849,,,,,,,,,,,,15.6,18.1,21.4,26.6,137,51,25
1994-10-18,389.75,spot,156161,32979,15993,12512,63875,99679,46795,27977,,,,,,,,,,,,14.7,17.4,20.8,24.8,124,41,25
1994-10-25,389.2,spot,157554,35388,13717,11031,64591,104776,46544,28030,,,,,,,,,,,,14.5,19.7,20.7,27.2,122,42,20
1994-11-01,384.5,spot,163943,30039,37703,11225,79368,81999,43311,33016,,,,,,,,,,,,15.5,16.7,22.2,22.5,130,37,32
1994-11-08,384.65,spot,166608,30702,41118,10542,79173,80941,46191,34007,,,,,,,,,,,,14.6,16.2,22.0,22.3,128,37,34
1994-11-15,386.7,spot,166090,26522,41122,12291,80445,77390,46832,35287,,,,,,,,,,,,16.8,14.1,24.6,20.7,126,30,38
1994-11-22,383.8,spot,170691,23152,37251,17037,82960,75907,47542,40496,,,,,,,,,,,,16.4,13.2,23.7,19.9,123,29,40
1994-11-29,383.2,spot,172690,19279,39679,16944,94165,78915,42302,37152,,,,,,,,,,,,18.1,12.7,25.1,18.7,122,25,40
1994-12-06,375.75,spot,180619,14632,59710,17657,112946,64192,35384,39060,,,,,,,,,,,,19.4,13.7,29.9,20.5,140,21,56
1994-12-13,379.1,spot,179346,14093,60972,17518,109896,61920,37839,38936,,,,,,,,,,,,20.2,13.9,29.7,20.7,136,22,51
1994-12-20,381.9,spot,175686,14095,54202,18599,104448,66311,38544,36574,,,,,,,,,,,,21.2,14.3,29.2,21.3,127,23,48
1994-12-27,381.55,spot,179759,13482,53710,18282,110098,71461,37897,36306,,,,,,,,,,,,22.8,13.9,30.3,21.3,122,20,45
1995-01-03,380.9,spot,178399,13004,47070,19506,107348,75580,38541,36243,,,,,,,,,,,,23.9,12.5,31.3,20.0,118,20,42
1995-01-10,374.1,spot,196271,14517,64096,15927,130319,73773,35508,42475,,,,,,,,,,,,25.7,13.0,35.5,19.7,136,24,50
1995-01-17,379.8,spot,188429,15750,53584,15436,121211,80263,36032,39146,,,,,,,,,,,,22.9,13.0,32.2,20.1,127,28,38
1995-01-24,381.3,spot,175858,16319,38233,15456,109250,84863,34833,37306,,,,,,,,,,,,20.7,13.2,28.0,20.5,118,26,35
1995-01-31,374.9,spot,171777,14708,45288,15587,110145,76920,31337,33982,,,,,,,,,,,,21.3,12.9,29.5,19.8,122,21,41
1995-02-07,374.5,spot,172009,15943,47046,15148,107861,71652,33057,38163,,,,,,,,,,,,20.3,13.7,28.5,21.1,118,22,37
1995-02-14,376.0,spot,171401,15637,44891,14972,108789,75137,32003,36401,,,,,,,,,,,,21.6,13.7,29.0,20.1,123,24,38
1995-02-21,378.65,spot,169377,15597,39363,15542,101870,80903,36368,33569,,,,,,,,,,,,20.6,13.9,26.5,20.8,117,24,34
1995-02-28,376.4,spot,174285,14603,43836,15104,110501,81075,34077,34270,,,,,,,,,,,,24.0,12.9,30.2,19.5,121,21,39
1995-03-07,382.0,spot,168151,15813,25347,17058,92777,94106,42503,31640,,,,,,,,,,,,16.0,14.1,20.8,19.4,117,33,25
1995-03-14,384.7,spot,167938,19918,12967,16618,88890,107100,42512,31253,,,,,,,,,,,,13.6,12.4,17.9,17.9,111,31,20
1995-03-21,382.9,spot,168138,15352,11719,17240,93215,107852,42331,31327,,,,,,,,,,,,14.1,13.8,18.5,19.2,109,30,20
1995-03-28,381.7,spot,162245,12659,11818,17428,89743,105159,42415,27840,,,,,,,,,,,,11.6,13.4,16.9,19.1,108,28,19
1995-04-04,391.7,spot,187495,39871,6180,15306,83346,138602,48972,27407,,,,,,,,,,,,10.1,18.3,14.8,24.8,129,48,14
1995-04-11,390.0,spot,191233,43265,6820,14895,83303,144141,49770,25377,,,,,,,,,,,,11.4,18.7,15.6,26.2,129,47,17
1995-04-18,392.85,spot,198168,44945,6259,14921,85055,151666,53247,25322,,,,,,,,,,,,12.0,21.5,16.3,28.7,129,51,13
1995-04-25,389.75,spot,196084,42702,6829,15745,86275,148863,51362,24647,,,,,,,,,,,,13.9,22.3,17.9,30.0,131,55,15
1995-05-02,388.55,spot,177178,25653,6962,15517,91720,128869,44288,25830,,,,,,,,,,,,16.2,20.1,21.8,26.8,109,30,15
1995-05-09,388.1,spot,170206,12615,13750,15103,103960,111444,38528,29909,,,,,,,,,,,,16.1,17.6,22.5,23.6,114,23,23
1995-05-16,383.85,spot,173860,13179,19220,14993,108613,107049,37075,32598,,,,,,,,,,,,16.1,10.8,23.8,15.9,114,26,30
1995-05-23,382.0,spot,181812,11361,21878,15522,117613,110597,37316,33815,,,,,,,,,,,,16.8,10.9,24.2,15.3,114,20,32
1995-05-30,385.75,spot,159456,11716,17770,11700,99640,98694,36400,31292,,,,,,,,,,,,19.7,13.7,28.1,18.8,110,19,32
1995-06-06,384.2,spot,170887,13907,18187,9288,109786,110995,37906,32417,,,,,,,,,,,,14.1,11.6,21.5,15.8,112,24,29
1995-06-13,387.0,spot,164848,17242,12814,7377,102130,115450,38099,29207,,,,,,,,,,,,12.9,12.0,19.4,16.8,117,34,23
1995-06-20,390.75,spot,183209,33046,6879,6166,103006,141191,40991,28973,,,,,,,,,,,,13.4,16.6,19.0,22.1,114,42,13
1995-06-27,389.4,spot,177052,29025,7584,5428,104276,136051,38323,27989,,,,,,,,,,,,14.3,15.9,20.9,20.6,112,37,13
1995-07-03,384.5,spot,175928,18389,21962,5374,120041,117925,32124,30667,,,,,,,,,,,,16.4,10.9,24.1,15.5,116,24,29
1995-07-11,384.75,spot,184850,14673,26780,5330,129634,118300,35213,34440,,,,,,,,,,,,17.2,10.2,24.4,15.0,121,27,31
1995-07-18,389.6,spot,171900,20360,12480,5591,107914,121954,38035,31875,,,,,,,,,,,,13.5,12.9,19.7,18.1,103,25,19
1995-07-25,386.7,spot,168448,16627,14624,5554,108254,112565,38013,35705,,,,,,,,,,,,14.4,12.3,22.0,17.3,105,24,21
1995-08-01,382.85,spot,170099,13084,40233,5579,117679,87760,33757,36527,,,,,,,,,,,,24.1,14.7,32.6,20.1,116,23,36
1995-08-08,384.5,spot,177811,15272,46262,8190,117389,86027,36960,37332,,,,,,,,,,,,27.5,15.9,35.5,21.2,123,27,36
1995-08-15,386.35,spot,173296,14838,32053,5889,114219,101377,38350,33977,,,,,,,,,,,,27.6,16.9,35.6,22.5,111,23,28
1995-08-22,384.05,spot,175852,12195,45313,5993,121716,90693,35948,33853,,,,,,,,,,,,30.7,14.7,38.6,20.9,117,25,33
1995-08-29,383.0,spot,177422,11333,47660,6183,122962,88188,36944,35391,,,,,,,,,,,,31.2,13.6,38.2,19.7,121,24,37
1995-09-05,379.4,spot,183988,12639,53989,6342,126514,83849,38493,39808,,,,,,,,,,,,32.1,12.9,38.2,18.8,127,27,39
1995-09-12,383.1,spot,186741,15444,44478,7415,122310,96028,41572,38820,,,,,,,,,,,,29.8,14.3,36.2,20.9,117,25,33
1995-09-19,384.85,spot,188070,16915,38672,7032,121328,105347,42795,37019,,,,,,,,,,,,31.6,17.4,37.5,24.1,121,26,32
1995-09-26,383.8,spot,184643,14513,41360,6537,124246,101213,39347,35533,,,,,,,,,,,,32.6,17.4,39.0,24.5,121,25,34
1995-10-03,382.2,spot,180193,13167,44756,5998,123498,92411,37530,37028,,,,,,,,,,,,31.3,15.6,37.5,21.8,121,24,35
1995-10-10,385.1,spot,180595,15392,40580,5824,119805,99354,39574,34837,,,,,,,,,,,,27.2,16.6,33.1,22.5,121,27,33
1995-10-17,383.4,spot,181415,13493,41915,6677,123875,99061,37370,33762,,,,,,,,,,,,26.2,16.4,32.7,22.0,119,24,35
1995-10-24,382.5,spot,191143,13266,54685,6714,134142,93322,37021,36422,,,,,,,,,,,,27.3,14.5,33.8,21.5,124,22,41
1995-10-31,382.65,spot,192942,14314,52940,7216,134532,96123,36880,36663,,,,,,,,,,,,25.5,12.8,31.0,19.5,122,24,38
1995-11-07,384.8,spot,187463,15493,41697,9729,120337,100476,41904,35561,,,,,,,,,,,,20.5,15.1,26.5,20.8,120,29,32
1995-11-14,385.85,spot,172130,23423,15186,8095,96779,118017,43833,30832,,,,,,,,,,,,8.1,14.2,14.0,19.3,113,29,20
1995-11-21,386.3,spot,155570,17247,14347,8705,88430,102092,41188,30426,,,,,,,,,,,,9.9,14.5,16.0,20.0,103,26,17
1995-11-28,388.9,spot,150937,14863,17285,10275,84850,89721,40949,33656,,,,,,,,,,,,18.0,14.3,23.3,20.0,116,27,27
1995-12-05,386.55,spot,139049,15236,15528,10849,76282,86287,36682,26385,,,,,,,,,,,,14.8,12.0,20.7,17.2,115,29,23
1995-12-12,388.8,spot,144601,24462,13377,10230,69524,95566,40385,25428,,,,,,,,,,,,9.4,13.1,15.1,18.1,124,39,22
1995-12-19,388.1,spot,142709,16148,13121,11125,76641,93422,38795,25041,,,,,,,,,,,,12.8,11.1,18.4,16.3,116,28,20
1995-12-26,388.05,spot,141213,15493,13233,11278,75655,92325,38787,24377,,,,,,,,,,,,13.2,12.5,18.8,17.6,114,26,21
1996-01-02,389.15,spot,148656,22223,11829,11590,73546,99829,41297,25408,,,,,,,,,,,,11.7,12.8,17.4,18.3,117,34,18
1996-01-09,394.55,spot,196205,56064,6413,12346,75052,147039,52743,30407,,,,,,,,,,,,9.7,14.0,15.8,23.5,139,58,14
1996-01-16,397.6,spot,213033,64825,6689,12995,79728,165217,55485,28132,,,,,,,,,,,,9.5,15.4,15.9,24.0,142,59,11
1996-01-23,403.65,spot,226823,72631,3289,13299,78002,176451,62891,33784,,,,,,,,,,,,9.2,16.7,15.0,26.1,151,75,8
1996-01-30,406.55,spot,223800,73978,6284,14140,77403,171610,58279,31766,,,,,,,,,,,,9.9,15.7,15.6,25.3,164,77,17
1996-02-06,412.3,spot,235728,72958,9113,14133,89164,183472,59473,29010,,,,,,,,,,,,9.8,20.1,15.4,28.5,167,78,18
1996-02-13,403.2,spot,224779,55477,6884,11783,95235,174281,62284,31831,,,,,,,,,,,,10.0,18.8,15.1,27.5,152,63,17
1996-02-20,402.2,spot,221187,49123,8013,10713,100192,171978,61159,30483,,,,,,,,,,,,9.9,19.3,15.0,28.2,153,59,19
1996-02-27,399.5,spot,220205,44106,5830,11621,102754,175501,61724,27253,,,,,,,,,,,,9.6,20.3,15.3,30.1,144,52,15
1996-03-05,393.6,spot,206708,32146,9856,13511,100702,152643,60349,30698,,,,,,,,,,,,9.5,19.9,16.2,28.8,130,47,15
1996-03-12,396.25,spot,208236,34232,9423,10725,98394,156826,64885,31262,,,,,,,,,,,,8.3,18.9,13.7,27.3,130,46,13
1996-03-19,395.1,spot,197708,29171,12107,9063,97546,147751,61928,28787,,,,,,,,,,,,8.9,17.9,14.7,25.6,129,39,19
1996-03-26,399.9,spot,201147,39469,7768,9681,84317,154441,67680,29257,,,,,,,,,,,,9.1,22.0,14.0,29.8,132,48,14
1996-04-02,394.35,spot,189385,36397,11592,9740,88576,140144,54672,27909,,,,,,,,,,,,9.5,20.6,15.3,28.3,134,46,21
1996-04-09,396.3,spot,202031,42220,12257,9574,92202,149859,58035,30341,,,,,,,,,,,,9.8,21.6,15.0,29.7,136,49,20
1996-04-16,393.5,spot,201839,24271,17681,10174,109777,138722,57617,35262,,,,,,,,,,,,14.9,20.3,20.0,27.3,132,41,24
1996-04-23,391.75,spot,203351,24144,23597,10075,114426,137205,54706,32474,,,,,,,,,,,,17.9,18.3,22.8,25.4,133,40,29
1996-04-30,391.3,spot,206658,24448,25486,11107,115145,138926,55958,31139,,,,,,,,,,,,20.0,17.8,24.3,25.2,131,40,30
1996-05-07,393.7,spot,201442,25875,21051,10282,104407,137787,60878,32322,,,,,,,,,,,,13.7,20.2,19.1,28.2,133,38,26
1996-05-14,390.7,spot,205744,23187,28223,8977,112867,135835,60713,32709,,,,,,,,,,,,12.0,17.7,18.5,25.5,132,35,29
1996-05-21,391.0,spot,205874,23277,34180,9792,115820,127772,56985,34130,,,,,,,,,,,,10.8,16.2,17.1,24.0,129,36,29
1996-05-28,392.0,spot,202685,23843,31809,11064,109750,126013,58028,33799,,,,,,,,,,,,11.2,16.4,18.2,24.5,123,37,25
1996-06-04,389.7,spot,183865,25230,37997,10547,97804,103709,50284,31612,,,,,,,,,,,,12.9,17.2,20.6,24.9,134,34,34
1996-06-11,384.9,spot,189544,16825,53384,10725,114523,92795,47471,32640,,,,,,,,,,,,16.1,14.1,24.7,22.3,136,28,42
1996-06-18,384.85,spot,192486,18772,50728,11717,117940,98312,44057,31729,,,,,,,,,,,,15.9,12.2,24.3,20.4,137,31,40
1996-06-25,385.1,spot,194460,18980,49010,10613,118840,99091,46027,35746,,,,,,,,,,,,16.6,11.2,25.0,18.6,137,32,38
1996-07-02,381.95,spot,196152,13499,52310,11027,126988,95449,44638,37366,,,,,,,,,,,,17.2,11.8,26.2,19.2,130,26,40
1996-07-09,382.9,spot,197471,13856,49630,11414,126504,99214,45697,37213,,,,,,,,,,,,17.5,11.6,26.4,18.9,127,28,36
1996-07-16,384.25,spot,187816,10183,42189,12896,117518,97101,47219,35630,,,,,,,,,,,,19.0,12.3,25.6,19.6,126,26,35
1996-07-23,385.1,spot,176128,10760,38907,12730,106893,89040,45745,35451,,,,,,,,,,,,14.9,11.8,21.6,18.8,123,26,35
1996-07-30,384.8,spot,169384,11780,35384,11502,105049,91351,41053,31147,,,,,,,,,,,,13.1,12.8,20.0,19.8,123,29,32
1996-08-06,388.5,spot,158371,14155,17964,10825,89608,101842,43783,27740,,,,,,,,,,,,12.7,11.2,18.3,18.8,129,34,27
1996-08-13,387.6,spot,160705,13969,17399,11776,90375,104334,44585,27196,,,,,,,,,,,,12.3,11.4,17.6,19.0,126,31,25
1996-08-20,387.1,spot,157653,12948,19352,12479,90037,99636,42189,26186,,,,,,,,,,,,11.6,11.2,17.4,18.6,129,33,27
1996-08-27,388.8,spot,160819,14313,16841,12458,90764,105725,43284,25795,,,,,,,,,,,,11.6,11.5,17.0,18.4,127,35,22
1996-09-03,386.6,spot,162775,10839,27442,13787,95941,93677,42208,27869,,,,,,,,,,,,13.1,11.3,18.9,18.9,122,26,31
1996-09-10,383.1,spot,186183,10988,58020,12871,120065,83328,42259,31964,,,,,,,,,,,,15.9,14.8,23.9,22.1,137,27,42
1996-09-17,383.45,spot,191988,11628,63874,12076,126902,82889,41382,33149,,,,,,,,,,,,17.8,17.2,26.3,24.1,135,29,42
1996-09-24,382.3,spot,189340,9958,65772,11440,128476,78937,39466,33191,,,,,,,,,,,,18.4,17.4,28.5,24.8,129,27,39
1996-10-01,378.65,spot,197398,10856,69120,11065,139012,82577,36465,34636,,,,,,,,,,,,18.8,17.9,28.5,25.3,133,29,43
1996-10-08,380.85,spot,193843,12001,66246,10964,133689,82330,37189,34303,,,,,,,,,,,,19.0,18.3,28.3,26.3,130,28,40
1996-10-15,381.0,spot,196753,14657,65430,9996,132953,88501,39147,32826,,,,,,,,,,,,18.0,18.1,25.5,25.9,130,28,40
1996-10-22,383.35,spot,187813,12240,48255,10244,122605,95927,42724,33387,,,,,,,,,,,,18.3,17.7,24.0,23.6,127,28,33
1996-10-29,381.7,spot,187475,10169,54543,10753,125555,88769,40998,33410,,,,,,,,,,,,19.3,16.8,25.4,23.6,128,23,41
1996-11-05,379.3,spot,193964,10481,64187,11194,134149,83834,38140,34749,,,,,,,,,,,,20.9,16.7,27.7,23.9,131,25,43
1996-11-12,381.9,spot,189454,13614,53794,11580,124540,90543,39720,33537,,,,,,,,,,,,17.2,16.7,23.8,22.5,133,33,38
1996-11-19,378.2,spot,175954,10143,50202,11944,113842,81820,40025,31988,,,,,,,,,,,,16.3,16.6,22.8,22.2,125,24,39
1996-11-26,373.5,spot,191221,10662,65255,12355,133250,81260,34954,32351,,,,,,,,,,,,20.2,16.9,28.3,23.3,129,22,43
1996-12-03,367.4,spot,188166,11865,65840,11789,129083,78002,35429,32535,,,,,,,,,,,,17.5,16.9,25.6,22.5,134,24,45
1996-12-10,368.25,spot,185516,13689,51181,12413,124975,89990,34439,31932,,,,,,,,,,,,17.3,12.3,23.9,18.5,132,26,42
1996-12-17,368.2,spot,185415,12219,49246,11174,126060,91688,35962,33307,,,,,,,,,,,,18.1,13.1,24.8,19.1,125,24,40
1996-12-24,368.75,spot,186187,11874,49415,11925,129300,92681,33088,32166,,,,,,,,,,,,21.0,12.4,27.3,18.3,126,24,42
1996-12-31,369.25,spot,189805,11848,53773,12388,132509,89076,33060,34568,,,,,,,,,,,,21.5,11.7,27.0,17.5,126,26,39
1997-01-07,359.0,spot,201412,11368,59524,13493,142810,92461,33741,35934,,,,,,,,,,,,26.2,11.3,31.5,17.7,132,28,44
1997-01-14,357.4,spot,204117,7643,60612,13077,148436,91838,34961,38590,,,,,,,,,,,,26.5,10.4,33.0,16.7,121,17,47
